Airlines,Flight Date,COVID Phase,Departure delay (Minutes),Delay Carrier (Minutes)_Dep,Delay Weather (Minutes)_Dep,Delay National Aviation System (Minutes)_Dep,Delay Security (Minutes)_Dep,Delay Late Aircraft Arrival (Minutes)_Dep,Total Flights_Dep,Cancelled Flights,Cancellation Rate (%),Arrival Delay (Minutes),Delay Carrier (Minutes)_Arr,Delay Weather (Minutes)_Arr,Delay National Aviation System (Minutes)_Arr,Delay Security (Minutes)_Arr,Delay Late Aircraft Arrival (Minutes)_Arr,Total Flights_Arr
United Airlines,2018-10-10,Pre-COVID,2.933333333333333,76,1,21,0,17,15,0.0,0.0,5.066666666666666,95.0,0.0,65.0,0.0,0.0,15.0
United Airlines,2018-10-11,Pre-COVID,17.2,82,0,126,0,119,15,0.0,0.0,9.866666666666667,64.0,28.0,56.0,0.0,137.0,15.0
United Airlines,2018-10-12,Pre-COVID,4.8,69,0,44,0,2,15,0.0,0.0,-9.0,15.0,0.0,1.0,0.0,26.0,15.0
United Airlines,2018-10-13,Pre-COVID,0.3,24,0,44,0,0,10,0.0,0.0,0.8888888888888888,60.0,0.0,0.0,0.0,0.0,9.0
United Airlines,2018-10-14,Pre-COVID,10.846153846153847,65,0,21,0,21,13,0.0,0.0,-4.785714285714286,20.0,0.0,10.0,0.0,0.0,14.0
United Airlines,2018-10-15,Pre-COVID,17.266666666666666,14,32,175,0,72,15,0.0,0.0,15.2,96.0,25.0,55.0,0.0,68.0,15.0
United Airlines,2018-10-16,Pre-COVID,-5.333333333333333,0,0,31,0,0,15,0.0,0.0,-10.466666666666667,0.0,0.0,0.0,0.0,0.0,15.0
United Airlines,2018-10-17,Pre-COVID,0.4,0,0,97,0,0,15,0.0,0.0,-5.266666666666667,30.0,0.0,2.0,0.0,0.0,15.0
United Airlines,2018-10-18,Pre-COVID,-0.6666666666666666,14,0,65,0,0,15,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,55.0,15.0
United Airlines,2018-10-19,Pre-COVID,6.2,19,0,220,0,9,15,0.0,0.0,-4.866666666666666,7.0,0.0,9.0,0.0,39.0,15.0
United Airlines,2018-10-20,Pre-COVID,4.7,30,0,0,0,0,10,0.0,0.0,6.555555555555555,91.0,0.0,51.0,0.0,0.0,9.0
United Airlines,2018-10-21,Pre-COVID,24.692307692307693,68,0,202,0,29,13,0.0,0.0,-6.357142857142857,0.0,0.0,2.0,0.0,81.0,14.0
United Airlines,2018-10-22,Pre-COVID,2.466666666666667,18,0,0,0,65,15,0.0,0.0,-3.2,74.0,0.0,19.0,0.0,40.0,15.0
United Airlines,2018-10-23,Pre-COVID,-8.733333333333333,0,0,67,0,0,15,0.0,0.0,-11.466666666666667,9.0,0.0,0.0,0.0,12.0,15.0
United Airlines,2018-10-24,Pre-COVID,4.333333333333333,20,0,70,0,104,15,0.0,0.0,3.4,93.0,0.0,24.0,0.0,61.0,15.0
United Airlines,2018-10-25,Pre-COVID,7.0,65,0,106,0,0,15,0.0,0.0,-3.0,32.0,0.0,17.0,0.0,0.0,15.0
United Airlines,2018-10-26,Pre-COVID,-2.533333333333333,11,0,15,0,4,15,0.0,0.0,-2.3333333333333335,0.0,0.0,16.0,0.0,27.0,15.0
United Airlines,2018-10-27,Pre-COVID,4.0,0,0,0,0,63,10,0.0,0.0,6.555555555555555,0.0,0.0,0.0,0.0,139.0,9.0
United Airlines,2018-10-28,Pre-COVID,-1.7272727272727273,0,0,64,0,0,11,0.0,0.0,-15.090909090909092,0.0,0.0,0.0,0.0,0.0,11.0
United Airlines,2018-10-29,Pre-COVID,-3.6923076923076925,0,0,1,0,20,13,0.0,0.0,-0.9230769230769231,13.0,0.0,0.0,0.0,141.0,13.0
United Airlines,2018-10-30,Pre-COVID,7.5,23,0,24,0,0,12,0.0,0.0,-10.833333333333334,0.0,0.0,0.0,0.0,31.0,12.0
United Airlines,2018-10-31,Pre-COVID,2.6666666666666665,0,0,87,0,0,6,0.0,0.0,-11.166666666666666,0.0,0.0,0.0,0.0,0.0,6.0
United Airlines,2018-11-01,Pre-COVID,-5.384615384615385,0,0,43,0,0,13,0.0,0.0,-1.2307692307692308,0.0,32.0,19.0,0.0,0.0,13.0
United Airlines,2018-11-02,Pre-COVID,1.8571428571428572,0,0,173,0,0,14,0.0,0.0,5.428571428571429,129.0,0.0,18.0,0.0,49.0,14.0
United Airlines,2018-11-03,Pre-COVID,-7.666666666666667,0,0,0,0,0,6,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,6.0
United Airlines,2018-11-04,Pre-COVID,17.363636363636363,0,44,105,0,117,11,0.0,0.0,3.909090909090909,12.0,0.0,27.0,0.0,109.0,11.0
United Airlines,2018-11-05,Pre-COVID,11.153846153846153,2,0,128,0,91,13,0.0,0.0,27.384615384615383,7.0,0.0,101.0,0.0,354.0,13.0
United Airlines,2018-11-06,Pre-COVID,1.6153846153846154,0,0,101,0,52,13,0.0,0.0,5.153846153846154,62.0,0.0,94.0,0.0,31.0,13.0
United Airlines,2018-11-07,Pre-COVID,4.461538461538462,41,0,41,0,0,13,0.0,0.0,-8.0,5.0,0.0,0.0,0.0,17.0,13.0
United Airlines,2018-11-08,Pre-COVID,-2.8461538461538463,0,0,0,0,0,13,0.0,0.0,0.8461538461538461,0.0,0.0,33.0,0.0,0.0,13.0
United Airlines,2018-11-09,Pre-COVID,18.923076923076923,5,0,237,0,41,13,0.0,0.0,23.846153846153847,89.0,0.0,24.0,0.0,214.0,13.0
United Airlines,2018-11-10,Pre-COVID,7.428571428571429,69,0,21,0,8,7,0.0,0.0,-6.428571428571429,0.0,0.0,0.0,0.0,23.0,7.0
United Airlines,2018-11-11,Pre-COVID,14.636363636363637,15,0,75,0,115,11,0.0,0.0,-0.08333333333333333,30.0,0.0,0.0,0.0,104.0,12.0
United Airlines,2018-11-12,Pre-COVID,12.785714285714286,42,0,83,0,12,14,0.0,0.0,2.230769230769231,5.0,0.0,18.0,0.0,40.0,13.0
United Airlines,2018-11-13,Pre-COVID,4.230769230769231,0,0,81,0,0,13,0.0,0.0,6.076923076923077,64.0,0.0,69.0,0.0,0.0,13.0
United Airlines,2018-11-14,Pre-COVID,3.769230769230769,0,0,64,0,12,13,0.0,0.0,2.4615384615384617,0.0,0.0,38.0,0.0,0.0,13.0
United Airlines,2018-11-15,Pre-COVID,13.538461538461538,0,0,0,0,0,13,1.0,7.6923076923076925,48.69230769230769,406.0,0.0,120.0,0.0,129.0,13.0
United Airlines,2018-11-16,Pre-COVID,50.30769230769231,0,0,269,0,422,13,1.0,7.6923076923076925,45.69230769230769,331.0,0.0,32.0,0.0,264.0,13.0
United Airlines,2018-11-17,Pre-COVID,-2.5,12,0,8,0,0,6,0.0,0.0,-7.666666666666667,11.0,0.0,4.0,0.0,9.0,6.0
United Airlines,2018-11-18,Pre-COVID,-5.909090909090909,0,0,0,0,0,11,0.0,0.0,-14.363636363636363,0.0,0.0,0.0,0.0,0.0,11.0
United Airlines,2018-11-19,Pre-COVID,7.545454545454546,108,0,30,0,0,11,0.0,0.0,-6.181818181818182,1.0,0.0,0.0,0.0,50.0,11.0
United Airlines,2018-11-20,Pre-COVID,4.153846153846154,0,0,78,0,0,13,0.0,0.0,-6.461538461538462,0.0,0.0,22.0,0.0,0.0,13.0
United Airlines,2018-11-21,Pre-COVID,15.76923076923077,6,0,246,0,45,13,0.0,0.0,3.923076923076923,112.0,0.0,38.0,0.0,47.0,13.0
United Airlines,2018-11-22,Pre-COVID,-5.4,0,0,19,0,0,5,0.0,0.0,-26.833333333333332,0.0,0.0,0.0,0.0,0.0,6.0
United Airlines,2018-11-23,Pre-COVID,-4.888888888888889,0,0,25,0,0,9,0.0,0.0,-11.75,0.0,0.0,0.0,0.0,0.0,8.0
United Airlines,2018-11-24,Pre-COVID,-7.3,0,0,0,0,0,10,0.0,0.0,-7.9,11.0,0.0,6.0,0.0,33.0,10.0
United Airlines,2018-11-25,Pre-COVID,90.75,76,4,948,0,52,12,1.0,8.333333333333332,1.1666666666666667,3.0,0.0,0.0,0.0,89.0,12.0
United Airlines,2018-11-26,Pre-COVID,76.84615384615384,2,10,637,0,384,13,1.0,7.6923076923076925,55.38461538461539,157.0,17.0,40.0,0.0,516.0,13.0
United Airlines,2018-11-27,Pre-COVID,38.07692307692308,219,0,308,0,4,13,0.0,0.0,7.6923076923076925,53.0,0.0,6.0,0.0,86.0,13.0
United Airlines,2018-11-28,Pre-COVID,4.0,0,0,57,0,0,13,0.0,0.0,5.230769230769231,95.0,0.0,32.0,0.0,57.0,13.0
United Airlines,2018-11-29,Pre-COVID,11.153846153846153,60,0,4,0,97,13,0.0,0.0,9.538461538461538,0.0,0.0,56.0,0.0,137.0,13.0
United Airlines,2018-11-30,Pre-COVID,8.76923076923077,67,0,0,0,75,13,0.0,0.0,3.230769230769231,55.0,0.0,12.0,0.0,85.0,13.0
United Airlines,2018-12-01,Pre-COVID,4.285714285714286,6,0,0,0,26,7,0.0,0.0,5.5,18.0,18.0,57.0,0.0,35.0,8.0
United Airlines,2018-12-02,Pre-COVID,-3.8181818181818183,0,0,0,0,0,11,0.0,0.0,0.0,10.0,0.0,54.0,0.0,0.0,10.0
United Airlines,2018-12-03,Pre-COVID,13.0,13,0,147,0,27,13,0.0,0.0,-9.153846153846153,0.0,0.0,41.0,0.0,0.0,13.0
United Airlines,2018-12-04,Pre-COVID,1.0769230769230769,0,0,58,0,30,13,0.0,0.0,1.9230769230769231,38.0,0.0,0.0,0.0,114.0,13.0
United Airlines,2018-12-05,Pre-COVID,-5.769230769230769,0,0,62,0,0,13,0.0,0.0,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,13.0
United Airlines,2018-12-06,Pre-COVID,0.6153846153846154,1,0,87,0,14,13,0.0,0.0,1.0,1.0,0.0,21.0,0.0,100.0,13.0
United Airlines,2018-12-07,Pre-COVID,10.153846153846153,106,0,41,0,37,13,0.0,0.0,0.7692307692307693,67.0,0.0,35.0,0.0,0.0,13.0
United Airlines,2018-12-08,Pre-COVID,21.142857142857142,0,0,115,0,0,7,0.0,0.0,-14.375,0.0,0.0,0.0,0.0,0.0,8.0
United Airlines,2018-12-09,Pre-COVID,6.0,25,7,0,0,33,11,0.0,0.0,4.1,2.0,0.0,0.0,0.0,101.0,10.0
United Airlines,2018-12-10,Pre-COVID,0.07692307692307693,0,0,0,0,0,13,0.0,0.0,0.38461538461538464,30.0,0.0,9.0,0.0,69.0,13.0
United Airlines,2018-12-11,Pre-COVID,-1.3076923076923077,5,0,0,0,51,13,0.0,0.0,-4.3076923076923075,0.0,0.0,0.0,0.0,100.0,13.0
United Airlines,2018-12-12,Pre-COVID,1.3846153846153846,21,0,26,0,0,13,0.0,0.0,-0.6153846153846154,2.0,0.0,8.0,0.0,84.0,13.0
United Airlines,2018-12-13,Pre-COVID,12.0,16,0,100,0,16,12,0.0,0.0,13.0,13.0,0.0,66.0,0.0,104.0,12.0
United Airlines,2018-12-14,Pre-COVID,16.307692307692307,0,0,184,0,43,13,0.0,0.0,8.846153846153847,59.0,0.0,33.0,0.0,63.0,13.0
United Airlines,2018-12-15,Pre-COVID,5.285714285714286,0,0,0,0,0,7,0.0,0.0,-10.0,4.0,0.0,0.0,0.0,12.0,8.0
United Airlines,2018-12-16,Pre-COVID,5.363636363636363,0,0,107,0,0,11,0.0,0.0,11.9,0.0,0.0,0.0,0.0,233.0,10.0
United Airlines,2018-12-17,Pre-COVID,4.153846153846154,43,0,29,0,21,13,0.0,0.0,-9.076923076923077,0.0,0.0,0.0,0.0,65.0,13.0
United Airlines,2018-12-18,Pre-COVID,-2.6923076923076925,0,0,0,0,0,13,0.0,0.0,-11.153846153846153,0.0,0.0,0.0,0.0,0.0,13.0
United Airlines,2018-12-19,Pre-COVID,6.571428571428571,12,0,8,0,0,7,0.0,0.0,-3.2857142857142856,0.0,0.0,8.0,0.0,32.0,7.0
United Airlines,2018-12-20,Pre-COVID,30.0,0,0,127,0,19,7,1.0,14.285714285714285,16.714285714285715,99.0,0.0,16.0,0.0,19.0,7.0
United Airlines,2018-12-21,Pre-COVID,49.714285714285715,24,0,320,0,12,7,0.0,0.0,57.714285714285715,76.0,0.0,0.0,0.0,353.0,7.0
United Airlines,2018-12-22,Pre-COVID,8.8,0,0,0,0,0,5,0.0,0.0,-5.6,0.0,0.0,0.0,0.0,0.0,5.0
United Airlines,2018-12-23,Pre-COVID,6.857142857142857,0,7,19,0,40,7,0.0,0.0,1.4285714285714286,10.0,0.0,0.0,0.0,49.0,7.0
United Airlines,2018-12-24,Pre-COVID,19.2,48,0,0,0,52,5,0.0,0.0,7.2,53.0,0.0,42.0,0.0,0.0,5.0
United Airlines,2018-12-25,Pre-COVID,-8.166666666666666,0,0,0,0,0,6,0.0,0.0,-10.5,0.0,0.0,0.0,0.0,0.0,6.0
United Airlines,2018-12-26,Pre-COVID,21.285714285714285,6,0,172,0,22,7,0.0,0.0,16.285714285714285,23.0,29.0,17.0,0.0,93.0,7.0
United Airlines,2018-12-27,Pre-COVID,34.57142857142857,0,53,203,0,77,7,0.0,0.0,20.571428571428573,0.0,0.0,146.0,0.0,0.0,7.0
United Airlines,2018-12-28,Pre-COVID,21.142857142857142,0,0,13,0,136,7,0.0,0.0,47.57142857142857,163.0,0.0,8.0,0.0,211.0,7.0
United Airlines,2018-12-29,Pre-COVID,9.2,0,18,2,0,0,5,0.0,0.0,-3.4,0.0,0.0,0.0,0.0,0.0,5.0
United Airlines,2018-12-30,Pre-COVID,8.428571428571429,0,1,35,0,13,7,0.0,0.0,15.0,31.0,0.0,5.0,0.0,49.0,7.0
United Airlines,2018-12-31,Pre-COVID,12.6,0,17,0,0,0,5,0.0,0.0,1.4,16.0,0.0,0.0,0.0,28.0,5.0
United Airlines,2019-01-01,Pre-COVID,6.714285714285714,6,0,0,0,32,7,0.0,0.0,24.285714285714285,0.0,17.0,47.0,0.0,155.0,7.0
United Airlines,2019-01-02,Pre-COVID,19.142857142857142,31,0,39,0,39,7,0.0,0.0,9.0,0.0,41.0,25.0,0.0,5.0,7.0
United Airlines,2019-01-03,Pre-COVID,7.857142857142857,0,0,73,0,0,7,0.0,0.0,-7.571428571428571,0.0,0.0,18.0,0.0,0.0,7.0
United Airlines,2019-01-04,Pre-COVID,4.285714285714286,0,0,0,0,0,7,0.0,0.0,-11.142857142857142,0.0,0.0,0.0,0.0,0.0,7.0
United Airlines,2019-01-05,Pre-COVID,8.2,0,0,0,0,22,5,0.0,0.0,22.4,40.0,0.0,42.0,0.0,72.0,5.0
United Airlines,2019-01-06,Pre-COVID,24.285714285714285,0,0,221,0,7,7,0.0,0.0,19.0,19.0,0.0,0.0,0.0,151.0,7.0
United Airlines,2019-01-07,Pre-COVID,18.857142857142858,97,0,24,0,11,7,1.0,14.285714285714285,-11.125,0.0,0.0,0.0,0.0,0.0,8.0
United Airlines,2019-01-08,Pre-COVID,-2.0,28,0,11,0,0,7,0.0,0.0,0.42857142857142855,10.0,0.0,72.0,0.0,9.0,7.0
United Airlines,2019-01-09,Pre-COVID,-4.714285714285714,0,0,34,0,0,7,0.0,0.0,-6.142857142857143,0.0,0.0,2.0,0.0,27.0,7.0
United Airlines,2019-01-10,Pre-COVID,2.25,21,0,61,0,19,8,0.0,0.0,19.375,19.0,0.0,22.0,0.0,196.0,8.0
United Airlines,2019-01-11,Pre-COVID,-7.625,0,0,0,0,0,8,0.0,0.0,2.0,1.0,0.0,69.0,0.0,26.0,8.0
United Airlines,2019-01-12,Pre-COVID,7.0,0,0,55,0,0,6,0.0,0.0,3.4285714285714284,19.0,0.0,44.0,0.0,0.0,7.0
United Airlines,2019-01-13,Pre-COVID,5.875,0,0,0,0,58,8,0.0,0.0,7.428571428571429,0.0,0.0,91.0,0.0,0.0,7.0
United Airlines,2019-01-14,Pre-COVID,7.75,0,0,109,0,0,8,0.0,0.0,-2.125,0.0,0.0,84.0,0.0,0.0,8.0
United Airlines,2019-01-15,Pre-COVID,-9.428571428571429,0,0,0,0,0,7,0.0,0.0,-15.285714285714286,0.0,0.0,0.0,0.0,0.0,7.0
United Airlines,2019-01-16,Pre-COVID,-5.571428571428571,0,0,0,0,0,7,1.0,14.285714285714285,7.857142857142857,129.0,0.0,0.0,0.0,0.0,7.0
United Airlines,2019-01-17,Pre-COVID,31.5,0,0,266,0,0,8,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,8.0
United Airlines,2019-01-18,Pre-COVID,4.125,26,0,83,0,22,8,0.0,0.0,-2.0,35.0,0.0,0.0,0.0,0.0,8.0
United Airlines,2019-01-19,Pre-COVID,72.0,0,0,509,0,0,6,1.0,16.666666666666664,35.142857142857146,70.0,0.0,38.0,0.0,131.0,7.0
United Airlines,2019-01-20,Pre-COVID,17.0,0,88,53,0,0,6,0.0,0.0,-17.8,0.0,0.0,0.0,0.0,0.0,5.0
United Airlines,2019-01-21,Pre-COVID,2.0,27,0,30,0,0,7,0.0,0.0,-2.142857142857143,1.0,0.0,0.0,0.0,71.0,7.0
United Airlines,2019-01-22,Pre-COVID,-2.4285714285714284,0,0,0,0,0,7,2.0,28.57142857142857,0.42857142857142855,0.0,11.0,0.0,0.0,9.0,7.0
United Airlines,2019-01-23,Pre-COVID,26.571428571428573,0,0,181,0,0,7,0.0,0.0,28.857142857142858,14.0,13.0,35.0,0.0,192.0,7.0
United Airlines,2019-01-24,Pre-COVID,16.0,26,0,2,0,46,8,0.0,0.0,21.375,118.0,0.0,17.0,0.0,97.0,8.0
United Airlines,2019-01-25,Pre-COVID,-2.0,0,0,0,0,0,8,0.0,0.0,12.125,0.0,111.0,26.0,0.0,0.0,8.0
United Airlines,2019-01-26,Pre-COVID,0.8333333333333334,0,0,47,0,0,6,0.0,0.0,10.857142857142858,74.0,0.0,9.0,0.0,41.0,7.0
United Airlines,2019-01-27,Pre-COVID,1.25,0,0,21,0,4,8,0.0,0.0,2.142857142857143,0.0,0.0,17.0,0.0,0.0,7.0
United Airlines,2019-01-28,Pre-COVID,182.375,0,979,484,0,0,8,1.0,12.5,21.875,0.0,285.0,0.0,0.0,0.0,8.0
United Airlines,2019-01-29,Pre-COVID,2.7142857142857144,75,0,0,0,0,7,0.0,0.0,-16.857142857142858,0.0,0.0,0.0,0.0,0.0,7.0
United Airlines,2019-01-30,Pre-COVID,1.1428571428571428,0,0,39,0,0,7,2.0,28.57142857142857,10.714285714285714,35.0,0.0,0.0,0.0,109.0,7.0
United Airlines,2019-01-31,Pre-COVID,-2.75,0,0,15,0,0,8,2.0,25.0,-1.875,0.0,0.0,0.0,0.0,25.0,8.0
United Airlines,2019-02-01,Pre-COVID,34.42857142857143,8,0,246,0,5,7,0.0,0.0,9.125,11.0,0.0,22.0,0.0,94.0,8.0
United Airlines,2019-02-02,Pre-COVID,-8.0,0,0,0,0,0,7,0.0,0.0,-18.714285714285715,0.0,0.0,0.0,0.0,0.0,7.0
United Airlines,2019-02-03,Pre-COVID,3.5,38,0,29,0,0,8,0.0,0.0,-12.777777777777779,0.0,0.0,11.0,0.0,13.0,9.0
United Airlines,2019-02-04,Pre-COVID,-8.875,0,0,36,0,0,8,0.0,0.0,-21.571428571428573,0.0,0.0,0.0,0.0,0.0,7.0
United Airlines,2019-02-05,Pre-COVID,12.428571428571429,17,0,103,0,0,7,0.0,0.0,-11.0,0.0,0.0,5.0,0.0,16.0,7.0
United Airlines,2019-02-06,Pre-COVID,-1.4285714285714286,0,20,25,0,0,7,0.0,0.0,10.857142857142858,39.0,0.0,97.0,0.0,0.0,7.0
United Airlines,2019-02-07,Pre-COVID,10.25,7,0,0,0,67,8,0.0,0.0,10.75,6.0,8.0,11.0,0.0,132.0,8.0
United Airlines,2019-02-08,Pre-COVID,10.25,12,0,166,0,0,8,0.0,0.0,15.0,0.0,0.0,69.0,0.0,93.0,8.0
United Airlines,2019-02-09,Pre-COVID,-6.166666666666667,0,0,0,0,0,6,0.0,0.0,-14.857142857142858,0.0,0.0,0.0,0.0,0.0,7.0
United Airlines,2019-02-10,Pre-COVID,52.0,19,18,402,0,33,8,0.0,0.0,-1.1428571428571428,0.0,0.0,2.0,0.0,44.0,7.0
United Airlines,2019-02-11,Pre-COVID,128.875,629,0,433,0,0,8,1.0,12.5,1.0,36.0,0.0,13.0,0.0,12.0,8.0
United Airlines,2019-02-12,Pre-COVID,110.0,864,0,0,0,0,8,0.0,0.0,15.857142857142858,40.0,0.0,8.0,0.0,91.0,7.0
United Airlines,2019-02-13,Pre-COVID,7.285714285714286,6,0,183,0,0,7,0.0,0.0,0.8333333333333334,81.0,0.0,0.0,0.0,0.0,6.0
United Airlines,2019-02-14,Pre-COVID,30.4,0,0,174,0,0,5,0.0,0.0,-27.285714285714285,0.0,0.0,0.0,0.0,0.0,7.0
United Airlines,2019-02-15,Pre-COVID,16.428571428571427,0,0,163,0,0,7,0.0,0.0,-7.142857142857143,1.0,0.0,0.0,0.0,14.0,7.0
United Airlines,2019-02-16,Pre-COVID,11.25,14,0,21,0,0,4,0.0,0.0,-26.5,0.0,0.0,0.0,0.0,0.0,2.0
United Airlines,2019-02-17,Pre-COVID,94.33333333333333,0,0,136,0,188,3,0.0,0.0,71.75,95.0,16.0,60.0,0.0,150.0,4.0
United Airlines,2019-02-18,Pre-COVID,47.333333333333336,282,0,6,0,0,6,0.0,0.0,-0.7142857142857143,6.0,0.0,3.0,0.0,62.0,7.0
United Airlines,2019-02-19,Pre-COVID,4.166666666666667,0,0,0,0,0,6,0.0,0.0,4.4,0.0,0.0,32.0,0.0,0.0,5.0
United Airlines,2019-02-20,Pre-COVID,60.0,0,16,389,0,15,6,0.0,0.0,84.85714285714286,320.0,12.0,103.0,0.0,158.0,7.0
United Airlines,2019-02-21,Pre-COVID,6.714285714285714,0,0,21,0,0,7,0.0,0.0,32.285714285714285,8.0,0.0,0.0,0.0,257.0,7.0
United Airlines,2019-02-22,Pre-COVID,-2.5714285714285716,0,0,0,0,0,7,0.0,0.0,10.857142857142858,74.0,0.0,48.0,0.0,0.0,7.0
United Airlines,2019-02-23,Pre-COVID,13.25,0,60,0,0,0,4,0.0,0.0,12.333333333333334,5.0,0.0,3.0,0.0,36.0,3.0
United Airlines,2019-02-24,Pre-COVID,-1.25,0,0,31,0,0,4,0.0,0.0,-0.2,0.0,0.0,10.0,0.0,66.0,5.0
United Airlines,2019-02-25,Pre-COVID,122.71428571428571,25,0,367,0,102,7,0.0,0.0,29.428571428571427,35.0,0.0,22.0,0.0,209.0,7.0
United Airlines,2019-02-26,Pre-COVID,-2.1666666666666665,0,0,18,0,0,6,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,5.0
United Airlines,2019-02-27,Pre-COVID,18.8,0,0,138,0,0,5,0.0,0.0,-0.5,0.0,0.0,25.0,0.0,22.0,6.0
United Airlines,2019-02-28,Pre-COVID,-1.2857142857142858,0,0,17,0,0,7,0.0,0.0,0.7142857142857143,19.0,0.0,0.0,0.0,46.0,7.0
United Airlines,2019-03-01,Pre-COVID,0.2857142857142857,14,0,23,0,9,7,0.0,0.0,-7.142857142857143,8.0,0.0,20.0,0.0,42.0,7.0
United Airlines,2019-03-02,Pre-COVID,10.75,0,0,16,0,0,4,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,3.0
United Airlines,2019-03-03,Pre-COVID,9.75,0,0,67,0,0,4,0.0,0.0,-6.2,0.0,0.0,0.0,0.0,0.0,5.0
United Airlines,2019-03-04,Pre-COVID,13.428571428571429,0,0,139,0,4,7,0.0,0.0,-1.0,26.0,0.0,39.0,0.0,43.0,7.0
United Airlines,2019-03-05,Pre-COVID,15.571428571428571,0,0,235,0,0,7,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,60.0,5.0
United Airlines,2019-03-06,Pre-COVID,9.2,0,0,67,0,58,5,0.0,0.0,20.0,71.0,0.0,0.0,0.0,150.0,7.0
United Airlines,2019-03-07,Pre-COVID,22.0,9,0,165,0,74,8,0.0,0.0,-5.75,5.0,0.0,0.0,0.0,75.0,8.0
United Airlines,2019-03-08,Pre-COVID,-4.142857142857143,0,0,34,0,0,7,0.0,0.0,-3.3333333333333335,10.0,0.0,2.0,0.0,8.0,6.0
United Airlines,2019-03-09,Pre-COVID,39.2,0,39,28,0,125,5,0.0,0.0,27.8,0.0,0.0,76.0,0.0,83.0,5.0
United Airlines,2019-03-10,Pre-COVID,44.0,0,0,275,0,0,6,0.0,0.0,22.714285714285715,3.0,0.0,7.0,0.0,167.0,7.0
United Airlines,2019-03-11,Pre-COVID,17.11111111111111,20,0,70,0,59,9,0.0,0.0,-4.666666666666667,0.0,0.0,0.0,0.0,64.0,9.0
United Airlines,2019-03-12,Pre-COVID,2.75,66,0,0,0,0,8,0.0,0.0,-6.375,0.0,0.0,15.0,0.0,7.0,8.0
United Airlines,2019-03-13,Pre-COVID,1.375,0,0,103,0,26,8,0.0,0.0,6.75,44.0,0.0,7.0,0.0,107.0,8.0
United Airlines,2019-03-14,Pre-COVID,14.444444444444445,4,0,124,0,45,9,0.0,0.0,5.555555555555555,16.0,0.0,0.0,0.0,87.0,9.0
United Airlines,2019-03-15,Pre-COVID,21.444444444444443,27,0,149,0,11,9,0.0,0.0,1.375,12.0,0.0,0.0,0.0,12.0,8.0
United Airlines,2019-03-16,Pre-COVID,4.8,0,0,32,0,0,5,1.0,20.0,-11.8,0.0,0.0,0.0,0.0,0.0,5.0
United Airlines,2019-03-17,Pre-COVID,15.0,52,0,22,0,0,5,0.0,0.0,23.0,99.0,0.0,0.0,0.0,82.0,6.0
United Airlines,2019-03-18,Pre-COVID,-0.6666666666666666,0,0,0,0,0,9,0.0,0.0,-8.555555555555555,7.0,0.0,15.0,0.0,0.0,9.0
United Airlines,2019-03-19,Pre-COVID,3.75,59,0,0,0,0,8,0.0,0.0,-15.5,0.0,0.0,0.0,0.0,0.0,8.0
United Airlines,2019-03-20,Pre-COVID,1.375,0,0,15,0,0,8,0.0,0.0,4.0,46.0,0.0,0.0,0.0,59.0,8.0
United Airlines,2019-03-21,Pre-COVID,34.666666666666664,21,0,253,0,0,9,0.0,0.0,25.77777777777778,100.0,0.0,6.0,0.0,141.0,9.0
United Airlines,2019-03-22,Pre-COVID,6.444444444444445,0,0,108,0,9,9,0.0,0.0,17.5,6.0,0.0,67.0,0.0,129.0,8.0
United Airlines,2019-03-23,Pre-COVID,-2.8,0,0,0,0,0,5,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,37.0,5.0
United Airlines,2019-03-24,Pre-COVID,4.333333333333333,0,0,49,0,0,6,0.0,0.0,-6.142857142857143,2.0,0.0,0.0,0.0,18.0,7.0
United Airlines,2019-03-25,Pre-COVID,13.4,0,0,115,0,67,10,0.0,0.0,10.777777777777779,15.0,0.0,17.0,0.0,115.0,9.0
United Airlines,2019-03-26,Pre-COVID,1.625,1,0,0,0,34,8,0.0,0.0,-3.25,2.0,0.0,0.0,0.0,60.0,8.0
United Airlines,2019-03-27,Pre-COVID,27.625,19,0,20,0,195,8,0.0,0.0,27.5,39.0,0.0,72.0,0.0,132.0,8.0
United Airlines,2019-03-28,Pre-COVID,15.88888888888889,0,0,18,0,111,9,0.0,0.0,6.111111111111111,4.0,0.0,0.0,0.0,179.0,9.0
United Airlines,2019-03-29,Pre-COVID,4.666666666666667,49,0,18,0,0,9,0.0,0.0,-13.375,0.0,0.0,0.0,0.0,0.0,8.0
United Airlines,2019-03-30,Pre-COVID,34.2,0,4,0,0,153,5,0.0,0.0,29.5,29.0,0.0,5.0,0.0,185.0,6.0
United Airlines,2019-03-31,Pre-COVID,32.22222222222222,0,0,56,0,179,9,0.0,0.0,24.375,218.0,0.0,0.0,0.0,0.0,8.0
